customerId,gender,Senior_Citizen,Partner,Dependents,Tenure,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,High_Charge_Flag,Total_Charges,Churn,Risk_Score,Risk_Level,,Churn_Flag
1963-VAUKV,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.40,Normal,20.40,Yes,3,Medium Risk,,1
2239-CFOUJ,Male,0,Yes,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.40,Normal,20.40,No,1,Low Risk,,0
8262-COGGB,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,Normal,20.45,No,3,Medium Risk,,0
0673-IGUQO,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,Normal,20.45,No,3,Medium Risk,,0
5996-DAOQL,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,Normal,20.45,No,3,Medium Risk,,0
2668-TZSPS,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,Normal,20.45,No,3,Medium Risk,,0
8559-WNQZS,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,Normal,20.45,No,1,Low Risk,,0
2002-MZHWP,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.50,Normal,20.50,Yes,3,Medium Risk,,1
9753-OYLBX,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.50,Normal,20.50,No,3,Medium Risk,,0
4255-DDUOU,Female,0,Yes,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.50,Normal,20.50,Yes,3,Medium Risk,,1
4745-LSPLO,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.50,Normal,20.50,Yes,3,Medium Risk,,1
7893-IXHRQ,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,Normal,20.55,Yes,3,Medium Risk,,1
9708-KFDBY,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,Normal,20.55,No,3,Medium Risk,,0
3803-KMQFW,Female,0,Yes,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,Normal,20.55,Yes,3,Medium Risk,,1
3976-NLDEZ,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.60,Normal,20.60,No,3,Medium Risk,,0
5049-GLYVG,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.60,Normal,20.60,Yes,3,Medium Risk,,1
2480-JZOSN,Female,0,Yes,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,Normal,20.65,No,3,Medium Risk,,0
5088-QZLRL,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,Normal,20.65,No,3,Medium Risk,,0
8620-RJPZN,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.70,Normal,20.70,No,3,Medium Risk,,0
3645-DEYGF,Male,0,No,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,Normal,20.75,No,3,Medium Risk,,0
2700-LUEVA,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,Normal,20.75,No,3,Medium Risk,,0
4013-GUXND,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.80,Normal,20.80,No,3,Medium Risk,,0
6982-UQZLY,Female,1,Yes,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,Normal,20.85,Yes,3,Medium Risk,,1
7243-LCGGZ,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.90,Normal,20.90,No,3,Medium Risk,,0
0426-TIRNE,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.90,Normal,20.90,Yes,3,Medium Risk,,1
7434-SHXLS,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.90,Normal,20.90,Yes,3,Medium Risk,,1
5624-BQSSA,Female,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.95,Normal,20.95,Yes,3,Medium Risk,,1
6728-WYQBC,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,Normal,20.95,No,3,Medium Risk,,0
6770-XUAGN,Female,0,Yes,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.00,Normal,21.00,Yes,3,Medium Risk,,1
8267-KFGYD,Male,0,No,Yes,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,Normal,21.05,No,3,Medium Risk,,0
2111-DWYHN,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.10,Normal,21.10,No,3,Medium Risk,,0
3797-VTIDR,Male,0,Yes,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,Normal,23.45,Yes,3,Medium Risk,,1
5701-SVCWR,Female,0,No,Yes,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.00,Normal,24.00,No,4,Medium Risk,,0
2565-JSLRY,Male,0,No,No,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,Normal,24.05,Yes,4,Medium Risk,,1
5351-QESIO,Male,0,No,Yes,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.20,Normal,24.20,No,3,Medium Risk,,0
1334-FJSVR,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,Normal,24.25,Yes,3,Medium Risk,,1
7365-BVCJH,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.40,Normal,24.40,No,3,Medium Risk,,0
9895-VFOXH,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.40,Normal,24.40,No,3,Medium Risk,,0
3439-GVUSX,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.40,Normal,24.40,No,3,Medium Risk,,0
9136-ALYBR,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,Normal,24.45,Yes,3,Medium Risk,,1
9227-LUNBG,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.60,Normal,24.60,Yes,3,Medium Risk,,1
2538-OIMXF,Female,0,No,Yes,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.70,Normal,24.70,No,3,Medium Risk,,0
2862-PFNIK,Male,0,No,Yes,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.70,Normal,24.70,No,3,Medium Risk,,0
4729-XKASR,Male,0,No,Yes,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,Normal,24.75,Yes,3,Medium Risk,,1
1024-GUALD,Female,0,Yes,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.80,Normal,24.80,Yes,3,Medium Risk,,1
6366-ZGQGL,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.80,Normal,24.80,Yes,3,Medium Risk,,1
7932-WPTDS,Female,1,Yes,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.80,Normal,24.80,Yes,3,Medium Risk,,1
4367-NHWMM,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.90,Normal,24.90,No,3,Medium Risk,,0
8896-BQTTI,Male,0,No,No,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.00,Normal,25.00,No,4,Medium Risk,,0
9907-SWKKF,Female,1,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,Normal,25.05,Yes,3,Medium Risk,,1
0616-ATFGB,Male,1,Yes,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,Normal,25.05,Yes,3,Medium Risk,,1
6032-IGALN,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.10,Normal,25.10,Yes,3,Medium Risk,,1
0023-HGHWL,Male,1,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.10,Normal,25.10,Yes,3,Medium Risk,,1
7537-RBWEA,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.15,Normal,25.15,No,3,Medium Risk,,0
2672-DZUOY,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,Normal,25.15,Yes,3,Medium Risk,,1
1768-ZAIFU,Female,1,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.20,Normal,25.20,Yes,3,Medium Risk,,1
8260-NGFNY,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.20,Normal,25.20,Yes,3,Medium Risk,,1
4195-NZGTA,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,Normal,25.25,No,3,Medium Risk,,0
2209-XADXF,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,Normal,25.25,No,3,Medium Risk,,0
0612-RTZZA,Female,1,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,Normal,25.25,Yes,3,Medium Risk,,1
7242-QZLXF,Male,0,No,Yes,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.30,Normal,25.30,Yes,3,Medium Risk,,1
6158-HDPXZ,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,Normal,25.35,No,3,Medium Risk,,0
2080-SRCDE,Female,0,No,Yes,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.40,Normal,25.40,No,4,Medium Risk,,0
2712-SYWAY,Female,0,No,No,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.70,Normal,25.70,No,4,Medium Risk,,0
1496-GGSUK,Female,1,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.70,Normal,25.70,Yes,3,Medium Risk,,1
2692-PFYTJ,Female,0,No,No,1,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,Normal,25.75,No,4,Medium Risk,,0
0661-XEYAN,Female,1,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.80,Normal,25.80,Yes,3,Medium Risk,,1
3069-SSVSN,Female,0,No,No,1,New,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,Normal,25.85,No,1,Low Risk,,0
1051-GEJLJ,Female,0,No,No,2,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.50,Normal,27.55,No,3,Medium Risk,,0
6598-RFFVI,Male,0,No,No,2,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.30,Normal,28.30,Yes,1,Low Risk,,1
1816-FLZDK,Male,0,No,No,1,New,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,29.15,Normal,29.15,No,3,Medium Risk,,0
9526-BIHHD,Male,0,No,No,1,New,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.70,Normal,29.70,Yes,3,Medium Risk,,1
7590-VHVEG,Female,0,Yes,No,1,New,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.85,Normal,29.85,No,3,Medium Risk,,0
